01,4.616666666666666
02,5.766666666666667
03,4.866666666666666
04,4.633333333333334
05,6.133333333333334
06,5.816666666666666
07,5.066666666666666
08,4.533333333333333
09,5.1
10,6.433333333333334
11,4.883333333333334
12,4.916666666666667
13,4.916666666666667
14,5.566666666666666
15,6.408333333333333
16,6.916666666666667
17,6.916666666666667
18,6.35
19,4.95
20,6.383333333333334
21,4.833333333333333
22,5.566666666666666
23,5.966666666666667
24,4.933333333333334
25,5.333333333333333
26,5.066666666666666
27,9.016666666666667
28,5.116666666666666
29,5.933333333333334
30,5.3
31,5.233333333333333
